x,y,z,coordinate,t_stat,p_value,cohens_d,depr_mean,control_mean,depr_greater
45,87,22,"(45, 87, 22)",2.2787,0.02717,0.6232,0.215,0.0775,True
29,42,15,"(29, 42, 15)",2.2967,0.027181,0.6733,0.1503,-0.0085,True
15,30,26,"(15, 30, 26)",-2.2771,0.027183,-0.6084,-0.0832,0.0432,False
47,24,1,"(47, 24, 1)",2.2905,0.027196,0.6604,0.1645,0.0124,True
38,12,7,"(38, 12, 7)",2.2947,0.027204,0.6699,0.1357,-0.0074,True
5,46,26,"(5, 46, 26)",2.2908,0.027209,0.6617,0.149,-0.0141,True
38,42,32,"(38, 42, 32)",2.2769,0.027213,0.615,0.1038,-0.0711,True
31,85,18,"(31, 85, 18)",2.2854,0.027214,0.6487,0.1233,-0.0105,True
37,90,22,"(37, 90, 22)",2.2791,0.027219,0.6285,0.2883,0.1184,True
39,18,4,"(39, 18, 4)",-2.2791,0.027237,-0.6296,-0.0281,0.1019,False
29,26,15,"(29, 26, 15)",2.2821,0.027244,0.6406,0.2086,0.0449,True
22,32,20,"(22, 32, 20)",-2.2909,0.027251,-0.6632,0.0042,0.1147,False
30,15,20,"(30, 15, 20)",-2.2762,0.027265,-0.6014,0.016,0.149,False
52,60,19,"(52, 60, 19)",-2.3033,0.027272,-0.6885,-0.0069,0.1105,False
16,37,25,"(16, 37, 25)",2.2759,0.0273,0.6178,0.0751,-0.048,True
11,34,23,"(11, 34, 23)",-2.2752,0.027307,-0.6067,-0.0691,0.0856,False
24,29,4,"(24, 29, 4)",-2.2989,0.027312,-0.6812,0.0097,0.1211,False
33,67,24,"(33, 67, 24)",-2.2824,0.027325,-0.6447,-0.024,0.1073,False
43,84,20,"(43, 84, 20)",2.2818,0.027329,0.6433,0.3878,0.194,True
54,18,25,"(54, 18, 25)",-2.2873,0.027335,-0.6575,-0.0001,0.1457,False
29,78,13,"(29, 78, 13)",2.2797,0.027361,0.5836,0.0653,-0.0285,True
3,51,23,"(3, 51, 23)",2.2857,0.027371,0.655,0.0575,-0.0824,True
69,71,3,"(69, 71, 3)",-2.3223,0.027401,-0.7241,-0.0197,0.0533,False
25,51,23,"(25, 51, 23)",2.2857,0.027432,0.657,0.0714,-0.0409,True
72,56,17,"(72, 56, 17)",-2.2814,0.027433,-0.6462,-0.005,0.1516,False
17,27,15,"(17, 27, 15)",2.2851,0.027434,0.6555,0.0684,-0.0633,True
34,47,28,"(34, 47, 28)",-2.2734,0.027435,-0.6131,-0.0144,0.1262,False
58,29,29,"(58, 29, 29)",2.2789,0.027437,0.639,0.0683,-0.082,True
44,27,10,"(44, 27, 10)",2.301,0.027442,0.6885,0.1398,0.0057,True
62,32,32,"(62, 32, 32)",2.2747,0.027451,0.624,0.0072,-0.11,True
25,64,4,"(25, 64, 4)",2.2778,0.027453,0.6362,0.048,-0.0342,True
33,41,15,"(33, 41, 15)",2.3012,0.027458,0.6892,0.1619,-0.015,True
50,31,1,"(50, 31, 1)",2.2756,0.027481,0.6296,0.1615,-0.0081,True
54,32,20,"(54, 32, 20)",-2.2771,0.027507,-0.6366,0.0284,0.1696,False
9,54,14,"(9, 54, 14)",2.2859,0.027511,0.66,0.0726,-0.0743,True
20,65,22,"(20, 65, 22)",2.2816,0.027525,0.6501,0.1197,-0.011,True
21,47,32,"(21, 47, 32)",2.2724,0.027529,0.617,0.0908,-0.0725,True
24,91,9,"(24, 91, 9)",-2.2799,0.027529,-0.5782,-0.0574,0.0465,False
42,12,11,"(42, 12, 11)",-2.2893,0.02753,-0.6678,0.1092,0.2976,False
51,45,13,"(51, 45, 13)",2.2826,0.027532,0.6529,0.2068,0.0428,True
14,75,5,"(14, 75, 5)",-2.3127,0.027553,-0.7117,0.0723,0.2427,False
13,35,14,"(13, 35, 14)",2.2807,0.027566,0.6491,0.074,-0.0435,True
34,23,18,"(34, 23, 18)",-2.2891,0.027572,-0.6685,0.136,0.3281,False
7,77,14,"(7, 77, 14)",2.2779,0.027585,0.5798,0.1419,-0.0223,True
47,67,30,"(47, 67, 30)",2.2712,0.027591,0.6145,0.1662,0.027,True
39,48,14,"(39, 48, 14)",-2.2955,0.027596,-0.6821,-0.0809,0.0895,False
34,28,13,"(34, 28, 13)",2.2707,0.027598,0.6098,0.0827,-0.084,True
58,60,32,"(58, 60, 32)",2.2905,0.027598,0.5655,0.1376,-0.0081,True
18,19,32,"(18, 19, 32)",-2.2767,0.027601,-0.6395,-0.0557,0.034,False
66,63,4,"(66, 63, 4)",2.2736,0.027608,0.6291,0.1833,0.0369,True
7,69,18,"(7, 69, 18)",2.2773,0.027617,0.6419,0.1377,-0.0498,True
30,65,32,"(30, 65, 32)",2.2742,0.027627,0.6323,0.1311,-0.0599,True
25,46,25,"(25, 46, 25)",-2.27,0.027646,-0.6094,-0.0695,0.0612,False
63,25,6,"(63, 25, 6)",2.2877,0.027657,0.6681,0.1395,0.0252,True
10,49,23,"(10, 49, 23)",2.2705,0.027658,0.6173,0.1012,-0.0319,True
16,18,29,"(16, 18, 29)",-2.2701,0.027674,-0.6155,-0.0092,0.1683,False
45,25,32,"(45, 25, 32)",-2.2786,0.027675,-0.6478,-0.0561,0.1147,False
53,77,21,"(53, 77, 21)",2.291,0.027684,0.6755,0.1565,-0.0209,True
76,45,14,"(76, 45, 14)",-2.2895,0.027692,-0.6727,0.0171,0.1948,False
49,24,26,"(49, 24, 26)",-2.3067,0.027709,-0.705,-0.0175,0.1056,False
20,12,4,"(20, 12, 4)",-2.3026,0.027726,-0.6982,0.0737,0.2252,False
12,72,20,"(12, 72, 20)",2.2889,0.027727,0.6725,0.1776,-0.0122,True
33,25,5,"(33, 25, 5)",-2.2749,0.027728,-0.6392,0.0422,0.1617,False
30,26,3,"(30, 26, 3)",-2.293,0.027733,-0.6807,0.0269,0.159,False
64,64,18,"(64, 64, 18)",2.2703,0.027748,0.6233,0.0557,-0.0878,True
61,32,17,"(61, 32, 17)",-2.3062,0.027753,-0.705,-0.0082,0.143,False
62,87,12,"(62, 87, 12)",2.2721,0.027786,0.633,0.1197,-0.0374,True
44,64,32,"(44, 64, 32)",2.2715,0.02779,0.6311,0.1847,0.0134,True
59,6,20,"(59, 6, 20)",2.2677,0.027795,0.6028,0.0355,-0.0238,True
48,65,31,"(48, 65, 31)",2.2726,0.027805,0.6356,0.1397,-0.0212,True
19,39,33,"(19, 39, 33)",2.2742,0.027807,0.5794,0.1271,-0.0195,True
13,41,21,"(13, 41, 21)",2.2809,0.027818,0.6579,0.0774,-0.073,True
55,48,13,"(55, 48, 13)",2.2683,0.027821,0.6186,0.1499,0.038,True
44,73,22,"(44, 73, 22)",2.289,0.027826,0.6753,0.1603,0.0071,True
45,83,25,"(45, 83, 25)",2.2837,0.027829,0.6645,0.2913,0.1098,True
20,62,8,"(20, 62, 8)",-2.2756,0.027838,-0.6456,-0.023,0.1302,False
38,33,29,"(38, 33, 29)",-2.2709,0.027839,-0.6314,0.1303,0.3313,False
25,23,26,"(25, 23, 26)",2.267,0.027843,0.6082,0.109,-0.0148,True
45,13,22,"(45, 13, 22)",2.2678,0.027849,0.595,0.1675,-0.0069,True
39,42,0,"(39, 42, 0)",2.2694,0.027863,0.627,0.0907,-0.0561,True
26,5,17,"(26, 5, 17)",-2.2665,0.027877,-0.602,0.0304,0.1835,False
20,26,15,"(20, 26, 15)",2.2665,0.02789,0.5998,0.0386,-0.068,True
43,2,13,"(43, 2, 13)",2.2821,0.027891,0.663,0.1098,-0.0576,True
21,80,15,"(21, 80, 15)",2.2664,0.027902,0.5986,0.0591,-0.0648,True
24,22,32,"(24, 22, 32)",-2.2659,0.02791,-0.607,-0.1161,0.0191,False
50,85,11,"(50, 85, 11)",2.2797,0.027917,0.6584,0.0512,-0.0734,True
11,26,22,"(11, 26, 22)",-2.3015,0.02793,-0.7009,0.1297,0.3254,False
40,16,12,"(40, 16, 12)",-2.27,0.027931,-0.6328,0.1864,0.3288,False
22,48,14,"(22, 48, 14)",2.2804,0.027941,0.6607,0.0817,-0.0434,True
66,46,17,"(66, 46, 17)",2.2667,0.027968,0.6214,0.0668,-0.0852,True
16,45,11,"(16, 45, 11)",2.2671,0.027975,0.6237,0.1582,0.0217,True
44,58,25,"(44, 58, 25)",-2.2678,0.027987,-0.6274,-0.0173,0.1275,False
51,47,14,"(51, 47, 14)",-2.269,0.027989,-0.6322,0.046,0.1852,False
43,50,24,"(43, 50, 24)",2.2653,0.027992,0.6151,0.1799,0.0221,True
70,33,29,"(70, 33, 29)",-2.2685,0.027996,-0.6309,-0.1357,0.0091,False
32,74,19,"(32, 74, 19)",-2.281,0.028001,-0.6636,0.0222,0.1523,False
26,57,24,"(26, 57, 24)",2.2696,0.028001,0.6347,0.0846,-0.0559,True
30,62,31,"(30, 62, 31)",2.2768,0.02804,0.6555,0.1896,0.0333,True
73,40,16,"(73, 40, 16)",2.2665,0.02804,0.6253,0.2146,0.0325,True
44,70,25,"(44, 70, 25)",2.2726,0.028045,0.6452,0.0812,-0.0626,True
9,37,7,"(9, 37, 7)",-2.2859,0.028057,-0.6752,-0.0146,0.0486,False
12,36,13,"(12, 36, 13)",2.2637,0.028069,0.6108,0.0636,-0.0578,True
12,64,19,"(12, 64, 19)",2.2685,0.028072,0.6343,-0.0013,-0.1502,True
9,55,13,"(9, 55, 13)",2.2663,0.02808,0.6269,0.1253,-0.015,True
58,53,13,"(58, 53, 13)",2.2674,0.028107,0.6322,0.1086,-0.0659,True
21,38,31,"(21, 38, 31)",2.2631,0.028114,0.5986,0.1414,0.0149,True
61,36,17,"(61, 36, 17)",2.3063,0.028138,0.7138,0.129,-0.012,True
27,57,28,"(27, 57, 28)",2.2643,0.028141,0.5895,0.0645,-0.0646,True
27,56,27,"(27, 56, 27)",-2.2627,0.028144,-0.6119,-0.0252,0.1056,False
36,20,5,"(36, 20, 5)",-2.2639,0.028151,-0.5905,-0.0008,0.1248,False
28,38,31,"(28, 38, 31)",2.2642,0.028154,0.5891,0.1596,-0.0011,True
53,31,4,"(53, 31, 4)",-2.2674,0.028155,-0.6345,0.0019,0.1242,False
63,17,19,"(63, 17, 19)",-2.2625,0.028156,-0.5982,0.0132,0.1305,False
47,59,31,"(47, 59, 31)",2.268,0.028157,0.6365,0.1015,-0.0451,True
31,51,11,"(31, 51, 11)",-2.2749,0.028168,-0.655,0.013,0.196,False
42,73,23,"(42, 73, 23)",2.2809,0.028169,0.6683,0.1944,0.0311,True
52,65,5,"(52, 65, 5)",-2.2632,0.02817,-0.6181,-0.0231,0.061,False
38,44,11,"(38, 44, 11)",-2.2647,0.028175,-0.6257,0.0606,0.1938,False
54,43,9,"(54, 43, 9)",-2.2841,0.028181,-0.675,0.0616,0.221,False
14,51,10,"(14, 51, 10)",-2.2659,0.028187,-0.6308,-0.0644,0.0741,False
32,48,26,"(32, 48, 26)",-2.2671,0.028196,-0.6355,-0.0355,0.1103,False
56,38,5,"(56, 38, 5)",-2.2796,0.028201,-0.6663,-0.0133,0.1504,False
34,31,4,"(34, 31, 4)",2.2695,0.028232,0.6438,0.1778,0.0208,True
22,52,21,"(22, 52, 21)",2.2616,0.02824,0.6143,0.0297,-0.0862,True
34,50,16,"(34, 50, 16)",2.2761,0.028252,0.6602,0.1024,-0.0395,True
45,25,13,"(45, 25, 13)",2.2622,0.028258,0.6194,0.1313,-0.0543,True
65,74,15,"(65, 74, 15)",2.2657,0.028261,0.6337,0.0684,-0.0856,True
52,88,18,"(52, 88, 18)",2.2954,0.028281,0.6983,0.1627,0.0135,True
52,23,17,"(52, 23, 17)",2.2647,0.028282,0.5818,0.2176,0.082,True
17,40,30,"(17, 40, 30)",2.2637,0.028297,0.6285,0.1448,-0.0078,True
8,58,15,"(8, 58, 15)",2.2601,0.028301,0.6072,0.1514,0.0143,True
28,38,30,"(28, 38, 30)",2.2617,0.028306,0.6207,0.156,-0.0278,True
33,51,27,"(33, 51, 27)",-2.2675,0.028312,-0.6413,-0.0186,0.0856,False
50,87,18,"(50, 87, 18)",2.2642,0.028335,0.6323,0.1629,0.0321,True
48,51,29,"(48, 51, 29)",2.2634,0.028338,0.6297,0.0973,-0.049,True
45,54,28,"(45, 54, 28)",2.2641,0.028344,0.6324,0.0806,-0.0323,True
61,45,18,"(61, 45, 18)",2.2766,0.028348,0.6641,0.2046,0.0659,True
59,8,19,"(59, 8, 19)",-2.2593,0.028354,-0.5996,-0.0391,0.0769,False
67,79,14,"(67, 79, 14)",2.2661,0.028368,0.6396,-0.0096,-0.1909,True
47,9,20,"(47, 9, 20)",2.2619,0.028369,0.6253,0.16,0.0148,True
32,59,27,"(32, 59, 27)",-2.2751,0.028372,-0.6617,-0.0575,0.0593,False
43,13,20,"(43, 13, 20)",2.2599,0.028375,0.5926,0.1694,0.0287,True
75,62,6,"(75, 62, 6)",2.2606,0.028389,0.5882,0.1123,0.0127,True
16,67,23,"(16, 67, 23)",2.2752,0.028393,0.6623,0.1309,-0.03,True
32,46,28,"(32, 46, 28)",-2.2727,0.028399,-0.6571,-0.0244,0.114,False
55,30,1,"(55, 30, 1)",2.2778,0.028407,0.6682,0.0584,-0.0657,True
14,81,21,"(14, 81, 21)",-2.2586,0.02841,-0.6096,-0.0668,0.0845,False
31,34,28,"(31, 34, 28)",-2.2607,0.02841,-0.6227,0.0118,0.148,False
32,5,11,"(32, 5, 11)",-2.2627,0.028413,-0.6309,0.1002,0.2698,False
45,12,12,"(45, 12, 12)",-2.2639,0.028418,-0.6348,0.1608,0.3214,False
65,55,16,"(65, 55, 16)",2.2583,0.02842,0.5996,0.2074,0.0597,True
47,68,21,"(47, 68, 21)",2.267,0.028421,0.644,0.1172,-0.0305,True
61,16,4,"(61, 16, 4)",-2.2793,0.028421,-0.6717,0.1981,0.3671,False
67,69,14,"(67, 69, 14)",2.2584,0.028427,0.5967,0.0014,-0.1511,True
20,22,20,"(20, 22, 20)",-2.284,0.028441,-0.6814,0.0583,0.2091,False
6,58,15,"(6, 58, 15)",2.2616,0.028459,0.6292,0.054,-0.1144,True
57,21,18,"(57, 21, 18)",2.2764,0.028464,0.6669,0.1002,-0.0348,True
27,45,17,"(27, 45, 17)",-2.2706,0.028471,-0.6546,0.0113,0.1476,False
46,37,33,"(46, 37, 33)",2.2629,0.028485,0.6346,0.1142,-0.0293,True
6,58,23,"(6, 58, 23)",2.2678,0.028487,0.571,0.0958,-0.0315,True
61,38,25,"(61, 38, 25)",2.2658,0.028495,0.6434,0.079,-0.0701,True
10,38,14,"(10, 38, 14)",2.2746,0.028502,0.6641,0.0792,-0.0508,True
24,6,22,"(24, 6, 22)",-2.261,0.028506,-0.6292,-0.0542,0.0783,False
34,43,23,"(34, 43, 23)",2.2645,0.028509,0.6405,0.1383,0.0152,True
24,25,26,"(24, 25, 26)",2.2571,0.02852,0.5959,0.1068,-0.0455,True
2,48,18,"(2, 48, 18)",2.2567,0.028523,0.6025,0.1195,-0.0692,True
40,32,1,"(40, 32, 1)",2.2784,0.028525,0.6726,0.2311,0.0605,True
58,34,30,"(58, 34, 30)",2.269,0.028528,0.6525,0.1441,-0.0129,True
8,59,15,"(8, 59, 15)",2.257,0.028533,0.6113,0.1613,-0.0068,True
41,69,16,"(41, 69, 16)",2.2568,0.028537,0.5967,0.0209,-0.1065,True
13,37,5,"(13, 37, 5)",2.2566,0.028538,0.6069,0.0197,-0.0085,True
71,26,26,"(71, 26, 26)",-2.2687,0.028541,-0.6522,0.0154,0.171,False
44,83,25,"(44, 83, 25)",2.2574,0.028543,0.6153,0.23,0.0405,True
8,42,19,"(8, 42, 19)",2.2607,0.028548,0.6303,0.1584,-0.0215,True
24,87,11,"(24, 87, 11)",-2.2606,0.02855,-0.6302,-0.005,0.1259,False
48,56,18,"(48, 56, 18)",2.2577,0.028563,0.6188,0.1096,-0.0193,True
59,87,9,"(59, 87, 9)",-2.2627,0.028564,-0.6374,-0.05,0.0531,False
24,67,12,"(24, 67, 12)",-2.2655,0.028565,-0.645,0.0135,0.1575,False
25,24,0,"(25, 24, 0)",2.2575,0.028574,0.6183,0.0914,-0.0727,True
56,58,8,"(56, 58, 8)",-2.2832,0.028588,-0.6833,-0.0321,0.1081,False
31,24,34,"(31, 24, 34)",-2.2671,0.028595,-0.6501,-0.0884,0.0462,False
70,38,22,"(70, 38, 22)",-2.2601,0.028597,-0.6305,-0.0237,0.1116,False
46,36,34,"(46, 36, 34)",2.2608,0.0286,0.5789,0.1279,-0.0088,True
30,12,18,"(30, 12, 18)",-2.2556,0.028609,-0.5978,0.0203,0.162,False
30,79,14,"(30, 79, 14)",2.2621,0.028611,0.6373,0.1311,0.0144,True
10,42,27,"(10, 42, 27)",2.2621,0.028624,0.6379,0.0955,-0.0347,True
42,35,1,"(42, 35, 1)",2.2631,0.028649,0.6418,0.1366,-0.0028,True
41,13,13,"(41, 13, 13)",-2.2548,0.028653,-0.5997,0.2291,0.3651,False
66,15,16,"(66, 15, 16)",-2.2598,0.028655,-0.6321,0.0109,0.1348,False
63,64,18,"(63, 64, 18)",2.2548,0.028658,0.6067,0.0554,-0.0708,True
42,33,4,"(42, 33, 4)",2.2571,0.028672,0.6233,0.1137,-0.0402,True
69,38,18,"(69, 38, 18)",2.2544,0.028685,0.5978,0.0654,-0.0874,True
44,23,26,"(44, 23, 26)",-2.2731,0.028699,-0.6665,0.0497,0.2176,False
19,64,8,"(19, 64, 8)",-2.256,0.028703,-0.6201,-0.0035,0.116,False
70,37,18,"(70, 37, 18)",2.2541,0.028706,0.6069,0.1281,-0.0148,True
57,10,23,"(57, 10, 23)",-2.2704,0.028713,-0.6611,-0.017,0.1275,False
34,38,19,"(34, 38, 19)",-2.2611,0.028723,-0.639,0.0101,0.1507,False
56,11,6,"(56, 11, 6)",-2.2689,0.028725,-0.6581,0.1175,0.2888,False
21,44,24,"(21, 44, 24)",-2.2644,0.028735,-0.648,-0.1213,0.0312,False
12,74,14,"(12, 74, 14)",2.2761,0.028743,0.6735,0.1289,-0.0627,True
50,22,25,"(50, 22, 25)",-2.2616,0.028746,-0.6412,0.0193,0.1455,False
68,41,17,"(68, 41, 17)",2.2575,0.028755,0.6292,0.1197,-0.0336,True
27,24,27,"(27, 24, 27)",-2.2752,0.028763,-0.6724,-0.0314,0.1337,False
31,50,9,"(31, 50, 9)",-2.2556,0.028765,-0.6222,-0.0202,0.1324,False
64,34,5,"(64, 34, 5)",2.2529,0.028792,0.6079,0.0312,-0.0636,True
40,20,1,"(40, 20, 1)",-2.2613,0.028792,-0.642,0.0649,0.2399,False
23,90,10,"(23, 90, 10)",-2.2536,0.028797,-0.5909,-0.0616,0.0671,False
48,43,15,"(48, 43, 15)",2.2635,0.028826,0.6487,0.1802,0.0234,True
60,33,22,"(60, 33, 22)",-2.2545,0.028828,-0.6212,-0.0282,0.0913,False
25,22,18,"(25, 22, 18)",-2.2801,0.02884,-0.6836,0.0015,0.1173,False
49,52,27,"(49, 52, 27)",2.268,0.028851,0.6599,0.0311,-0.0806,True
43,89,24,"(43, 89, 24)",-2.27,0.028854,-0.6641,0.0171,0.2307,False
66,19,15,"(66, 19, 15)",2.2714,0.028859,0.6672,0.1632,0.014,True
56,17,14,"(56, 17, 14)",2.2534,0.028865,0.6188,0.0547,-0.0827,True
27,78,23,"(27, 78, 23)",-2.2557,0.02887,-0.6282,0.186,0.3627,False
49,18,7,"(49, 18, 7)",2.2527,0.028871,0.615,0.09,-0.0455,True
14,40,12,"(14, 40, 12)",-2.2778,0.028876,-0.6802,0.0449,0.1567,False
41,73,23,"(41, 73, 23)",2.2512,0.028895,0.605,0.1425,0.005,True
61,47,9,"(61, 47, 9)",-2.2586,0.028896,-0.6384,-0.0472,0.0961,False
36,50,23,"(36, 50, 23)",2.2651,0.028905,0.655,0.0994,-0.0638,True
20,28,29,"(20, 28, 29)",2.2516,0.028911,0.6115,0.0926,-0.0344,True
21,25,27,"(21, 25, 27)",2.2508,0.02894,0.6076,0.1489,-0.0165,True
69,65,9,"(69, 65, 9)",-2.2594,0.028953,-0.6426,0.021,0.1725,False
46,59,31,"(46, 59, 31)",2.25,0.028974,0.6014,0.063,-0.0555,True
26,28,10,"(26, 28, 10)",2.2529,0.028996,0.6242,0.1155,-0.0095,True
11,77,12,"(11, 77, 12)",2.2517,0.029001,0.6195,0.1816,0.0282,True
5,53,12,"(5, 53, 12)",2.2572,0.029005,0.6387,0.2109,0.0262,True
54,63,7,"(54, 63, 7)",-2.2529,0.029012,-0.6252,-0.0183,0.1119,False
54,25,10,"(54, 25, 10)",-2.2553,0.029018,-0.6337,0.03,0.1795,False
48,35,33,"(48, 35, 33)",2.2513,0.02902,0.6188,0.1172,-0.0116,True
48,51,25,"(48, 51, 25)",-2.2637,0.029023,-0.6553,0.0044,0.1164,False
29,52,15,"(29, 52, 15)",-2.2557,0.02903,-0.6352,0.0017,0.1399,False
53,70,22,"(53, 70, 22)",-2.2733,0.029038,-0.6756,-0.0138,0.1533,False
27,49,21,"(27, 49, 21)",2.249,0.029046,0.6034,0.0993,-0.0235,True
41,78,17,"(41, 78, 17)",2.2555,0.029064,0.6358,0.2134,0.045,True
43,71,19,"(43, 71, 19)",-2.2521,0.029105,-0.6268,0.0376,0.1767,False
55,77,19,"(55, 77, 19)",2.2519,0.029109,0.6262,0.0441,-0.0913,True
7,43,28,"(7, 43, 28)",2.2537,0.029128,0.6333,0.1067,-0.0469,True
67,38,28,"(67, 38, 28)",2.2578,0.029133,0.6446,0.0571,-0.0801,True
65,33,32,"(65, 33, 32)",-2.2516,0.029134,-0.6266,-0.0712,0.0459,False
20,41,27,"(20, 41, 27)",2.2512,0.029135,0.6249,0.1136,-0.026,True
47,13,15,"(47, 13, 15)",2.2537,0.029151,0.6341,0.2665,0.1073,True
42,37,22,"(42, 37, 22)",2.2472,0.029168,0.604,0.3816,0.2225,True
2,55,24,"(2, 55, 24)",2.2562,0.029183,0.6421,0.0472,-0.0352,True
67,46,23,"(67, 46, 23)",2.2483,0.029186,0.6153,0.1144,-0.0448,True
42,20,14,"(42, 20, 14)",2.2647,0.029186,0.662,0.2092,0.0266,True
31,35,17,"(31, 35, 17)",2.2636,0.029192,0.6598,0.1544,0.0104,True
22,7,13,"(22, 7, 13)",-2.2684,0.029212,-0.6703,0.0098,0.1631,False
22,55,27,"(22, 55, 27)",2.2466,0.029214,0.5953,0.1009,-0.0569,True
34,60,19,"(34, 60, 19)",2.2862,0.02922,0.703,0.1874,0.0148,True
34,47,29,"(34, 47, 29)",-2.2692,0.029258,-0.6729,0.0024,0.1591,False
13,30,19,"(13, 30, 19)",2.2507,0.02926,0.6294,0.2391,0.0658,True
49,56,21,"(49, 56, 21)",2.2634,0.029311,0.6626,0.1554,0.0254,True
27,52,11,"(27, 52, 11)",2.2448,0.029331,0.5967,0.2002,0.0382,True
53,57,29,"(53, 57, 29)",-2.2464,0.02934,-0.6166,-0.1063,0.0259,False
29,6,17,"(29, 6, 17)",-2.2528,0.029345,-0.6388,0.0414,0.1877,False
18,28,24,"(18, 28, 24)",2.2569,0.029367,0.6499,0.1599,-0.0135,True
50,16,32,"(50, 16, 32)",-2.262,0.029371,-0.56,-0.0859,0.0093,False
29,36,26,"(29, 36, 26)",-2.2604,0.029371,-0.6579,-0.0699,0.0659,False
13,16,12,"(13, 16, 12)",2.271,0.029379,0.6794,0.108,-0.0306,True
28,30,31,"(28, 30, 31)",2.2462,0.029383,0.6182,0.0627,-0.0743,True
51,13,22,"(51, 13, 22)",2.2471,0.029387,0.6226,0.1051,-0.0281,True
18,47,33,"(18, 47, 33)",2.2464,0.029433,0.6222,0.0891,-0.0372,True
62,45,18,"(62, 45, 18)",2.255,0.029436,0.6475,0.1939,0.0359,True
36,65,17,"(36, 65, 17)",2.2436,0.029442,0.5918,0.1318,-0.0148,True
68,23,25,"(68, 23, 25)",-2.2484,0.029446,-0.6298,0.1797,0.3626,False
21,42,27,"(21, 42, 27)",2.2761,0.029449,0.6903,0.1445,0.0079,True
57,17,29,"(57, 17, 29)",-2.2467,0.029468,-0.6252,-0.0253,0.1389,False
56,25,30,"(56, 25, 30)",2.2516,0.029471,0.6402,0.0561,-0.0742,True
44,72,26,"(44, 72, 26)",-2.2717,0.029472,-0.6829,0.0224,0.1646,False
61,58,22,"(61, 58, 22)",2.2526,0.029478,0.643,0.055,-0.1341,True
25,49,9,"(25, 49, 9)",2.2456,0.029479,0.6215,0.14,-0.0008,True
47,40,17,"(47, 40, 17)",2.25,0.029479,0.636,0.1625,0.0448,True
11,72,21,"(11, 72, 21)",2.2724,0.029486,0.6845,0.1291,-0.06,True
70,33,14,"(70, 33, 14)",2.2509,0.029492,0.6389,0.082,-0.0698,True
10,32,4,"(10, 32, 4)",-2.2462,0.029518,-0.6257,-0.0173,0.0322,False
49,53,21,"(49, 53, 21)",2.2539,0.029527,0.6478,0.1327,0.0107,True
17,21,12,"(17, 21, 12)",-2.2463,0.029529,-0.6264,-0.0398,0.0991,False
28,40,21,"(28, 40, 21)",-2.274,0.02953,-0.6885,-0.0491,0.0947,False
52,39,13,"(52, 39, 13)",-2.2773,0.029534,-0.6944,-0.0052,0.1591,False
71,36,19,"(71, 36, 19)",2.2585,0.02954,0.6585,0.1269,-0.0328,True
10,56,15,"(10, 56, 15)",2.2487,0.029545,0.6347,0.0479,-0.1074,True
22,14,10,"(22, 14, 10)",-2.2613,0.029547,-0.6645,0.0209,0.2042,False
44,12,30,"(44, 12, 30)",-2.2486,0.029551,-0.6346,-0.0293,0.0675,False
11,17,7,"(11, 17, 7)",2.2417,0.029557,0.6045,0.1414,-0.0212,True
66,70,26,"(66, 70, 26)",2.2686,0.029568,0.6793,0.201,0.0125,True
53,94,9,"(53, 94, 9)",-2.2418,0.029578,-0.59,-0.0663,0.0095,False
54,62,6,"(54, 62, 6)",-2.2521,0.029618,-0.6463,-0.0484,0.1011,False
46,83,25,"(46, 83, 25)",2.2589,0.029624,0.6617,0.3777,0.157,True
70,35,28,"(70, 35, 28)",2.2415,0.029625,0.5875,0.0427,-0.1218,True
62,37,26,"(62, 37, 26)",2.2512,0.029631,0.6443,0.0671,-0.0961,True
56,91,18,"(56, 91, 18)",2.2425,0.029635,0.6174,0.1519,0.003,True
53,22,8,"(53, 22, 8)",-2.2461,0.029637,-0.6307,-0.073,0.08,False
34,66,18,"(34, 66, 18)",-2.251,0.029637,-0.6442,0.0414,0.1832,False
37,96,16,"(37, 96, 16)",-2.2567,0.029652,-0.6576,0.2426,0.4508,False
12,43,20,"(12, 43, 20)",2.2455,0.029653,0.6293,0.0505,-0.0905,True
20,46,18,"(20, 46, 18)",2.2453,0.029654,0.6287,0.1445,-0.0239,True
20,75,16,"(20, 75, 16)",2.2464,0.029656,0.6324,0.1116,-0.0279,True
44,25,11,"(44, 25, 11)",2.2402,0.02966,0.6034,0.1212,-0.0187,True
22,18,24,"(22, 18, 24)",2.2405,0.029661,0.6074,0.1387,-0.0172,True
56,71,24,"(56, 71, 24)",-2.2482,0.029669,-0.6378,0.0523,0.2,False
18,20,32,"(18, 20, 32)",-2.2398,0.029676,-0.6009,-0.0481,0.0352,False
41,69,31,"(41, 69, 31)",-2.2415,0.029694,-0.6163,0.0993,0.3043,False
8,34,30,"(8, 34, 30)",-2.2415,0.029697,-0.5827,-0.0523,0.0693,False
59,20,15,"(59, 20, 15)",2.244,0.029705,0.6269,0.1083,-0.0438,True
60,32,17,"(60, 32, 17)",-2.2716,0.029727,-0.6886,-0.0328,0.1134,False
64,33,22,"(64, 33, 22)",-2.2594,0.029728,-0.6654,-0.0063,0.1601,False
59,33,31,"(59, 33, 31)",2.2421,0.029728,0.621,0.0985,-0.0397,True
62,63,30,"(62, 63, 30)",2.2389,0.029737,0.6002,0.1049,-0.033,True
19,11,14,"(19, 11, 14)",-2.2545,0.029741,-0.6554,0.0018,0.1503,False
